,Date,Total Confirmed,Total Deaths,New Confirmed,New Deaths,Total Vaccinations,People Vaccinated,People Fully Vaccinated,New Total Vaccinations,New People Vaccinated,New People Fully Vaccinated
123,10/4/21,235964620,4811212,438460.0,7167.0,5891822285.0,2188117987.0,1459458854.0,16422287.0,6468288.0,7296703.0
124,10/5/20,35545734,1094802,312577.0,7067.0,0.0,0.0,0.0,0.0,0.0,0.0
125,10/5/21,236390404,4818641,425784.0,7429.0,5797478920.0,2125239808.0,1411309932.0,22161030.0,8838459.0,10132528.0
126,10/6/20,35861140,1100661,315406.0,5859.0,0.0,0.0,0.0,0.0,0.0,0.0
127,10/6/21,236898718,4827782,508314.0,9141.0,5867560010.0,2160366693.0,1449806161.0,20248291.0,7673020.0,9459525.0
128,10/7/20,36211355,1106566,350215.0,5905.0,0.0,0.0,0.0,0.0,0.0,0.0
129,10/7/21,237359902,4836736,461184.0,8954.0,5918704307.0,2187139096.0,1472656137.0,18791490.0,6276954.0,9483119.0
130,10/8/20,36571138,1112933,359783.0,6367.0,0.0,0.0,0.0,0.0,0.0,0.0
131,10/8/21,237835595,4844299,475693.0,7563.0,5588521843.0,2022761309.0,1322403048.0,21255019.0,8513624.0,10094301.0
132,10/9/20,36931295,1119124,360157.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0
133,10/9/21,238179909,4849156,344314.0,4857.0,5604579814.0,2019765362.0,1334155393.0,18034112.0,7367773.0,8395598.0
134,11/1/20,46584269,1254145,434581.0,5134.0,0.0,0.0,0.0,0.0,0.0,0.0
135,11/1/21,247860687,5008111,421008.0,6276.0,6411984865.0,2359460577.0,1660427555.0,18885715.0,5166293.0,6058089.0
136,11/10/20,51607011,1328906,578603.0,10073.0,0.0,0.0,0.0,0.0,0.0,0.0
137,11/10/21,252201062,5074333,589135.0,8282.0,6513384164.0,2322789799.0,1659794845.0,30513871.0,8214728.0,9110616.0
138,11/11/20,52233757,1339429,626746.0,10523.0,0.0,0.0,0.0,0.0,0.0,0.0
139,11/11/21,252719522,5081958,518460.0,7625.0,6836144935.0,2515262438.0,1789163544.0,28793181.0,7037785.0,9243872.0
140,11/12/20,52878311,1349218,644554.0,9789.0,0.0,0.0,0.0,0.0,0.0,0.0
141,11/12/21,253315399,5091056,595877.0,9098.0,6299726975.0,2203605352.0,2607094548.0,31318786.0,6820613.0,11274417.0
142,11/13/20,53537880,1358985,659569.0,9767.0,0.0,0.0,0.0,0.0,0.0,0.0
143,11/13/21,253745216,5097336,429817.0,6280.0,6326798131.0,2249273272.0,1548710014.0,26157832.0,5342617.0,8598791.0
144,11/14/20,54117970,1368050,580090.0,9065.0,0.0,0.0,0.0,0.0,0.0,0.0
145,11/14/21,254108696,5101957,363480.0,4621.0,6991337094.0,2538494593.0,1827285622.0,18021363.0,3851002.0,5105735.0
146,11/15/20,54593539,1374638,475569.0,6588.0,0.0,0.0,0.0,0.0,0.0,0.0
147,11/15/21,254647277,5108848,538581.0,6891.0,6937774216.0,2502190693.0,1810430249.0,23196975.0,4329044.0,6744155.0
148,11/16/20,55123127,1382577,529588.0,7939.0,0.0,0.0,0.0,0.0,0.0,0.0
149,11/16/21,255174108,5116574,526831.0,7726.0,6832048150.0,2423173282.0,1752254251.0,25947928.0,5480768.0,8461445.0
150,11/17/20,55733787,1393670,610660.0,11093.0,0.0,0.0,0.0,0.0,0.0,0.0
151,11/17/21,255808291,5125786,634183.0,9212.0,7007563557.0,2523737381.0,1829254556.0,29597438.0,6388802.0,9992010.0
152,11/18/20,56361926,1405099,628139.0,11429.0,0.0,0.0,0.0,0.0,0.0,0.0
153,11/18/21,256423524,5134089,615233.0,8303.0,6862203062.0,2432176432.0,1837943786.0,26328308.0,5297118.0,9187656.0
154,11/19/20,57016955,1416252,655029.0,11153.0,0.0,0.0,0.0,0.0,0.0,0.0
155,11/19/21,257044017,5142155,620493.0,8066.0,6379918998.0,3423613227.0,2627800425.0,23576337.0,5208523.0,7429865.0
156,11/2/20,47144231,1260330,559962.0,6185.0,0.0,0.0,0.0,0.0,0.0,0.0
157,11/2/21,248286855,5015394,426168.0,7283.0,6364987221.0,2301915471.0,1614499294.0,20434850.0,5034524.0,5157393.0
158,11/20/20,57689967,1428022,673012.0,11770.0,0.0,0.0,0.0,0.0,0.0,0.0
159,11/20/21,257525027,5148222,481010.0,6067.0,6557859382.0,2281821122.0,1641352687.0,28074753.0,5771065.0,10011111.0
160,11/21/20,58276869,1437052,586902.0,9030.0,0.0,0.0,0.0,0.0,0.0,0.0
161,11/21/21,257928594,5152765,403567.0,4543.0,6998564343.0,2460015429.0,1844554134.0,16950018.0,3507912.0,4652235.0
162,11/22/20,58763283,1444493,486414.0,7441.0,0.0,0.0,0.0,0.0,0.0,0.0
163,11/22/21,258548411,5160025,619817.0,7260.0,6773302843.0,2392507110.0,1749618293.0,23675739.0,5133045.0,7700775.0
164,11/23/20,59297737,1453020,534454.0,8527.0,0.0,0.0,0.0,0.0,0.0,0.0
165,11/23/21,259161349,5168097,612938.0,8072.0,6869822245.0,2418597607.0,1769797423.0,28091396.0,6513454.0,9067962.0
166,11/24/20,59890835,1465751,593098.0,12731.0,0.0,0.0,0.0,0.0,0.0,0.0
167,11/24/21,259834485,5176777,673136.0,8680.0,7035414218.0,2534601881.0,1867446078.0,30618197.0,7265310.0,11205505.0
168,11/25/20,60521945,1477890,631110.0,12139.0,0.0,0.0,0.0,0.0,0.0,0.0
169,11/25/21,260431230,5184611,596745.0,7834.0,6899067646.0,2451213435.0,1799015117.0,25499358.0,5813570.0,7247068.0
170,11/26/20,61114357,1488932,592412.0,11042.0,0.0,0.0,0.0,0.0,0.0,0.0
171,11/26/21,261029956,5191436,598726.0,6825.0,6562677264.0,2225109153.0,1607509162.0,32928614.0,7732149.0,11729515.0
172,11/27/20,61805606,1500388,691249.0,11456.0,0.0,0.0,0.0,0.0,0.0,0.0
173,11/27/21,261490717,5197392,460761.0,5956.0,6895083297.0,2388915329.0,1755486767.0,21504590.0,3529497.0,4152615.0
174,11/28/20,62407807,1509654,602201.0,9266.0,0.0,0.0,0.0,0.0,0.0,0.0
175,11/28/21,261899438,5202183,408721.0,4791.0,7533053815.0,2696438787.0,2051481769.0,27942655.0,6816584.0,9509717.0
176,11/29/20,62890192,1516949,482385.0,7295.0,0.0,0.0,0.0,0.0,0.0,0.0
177,11/29/21,262553096,5209926,653658.0,7743.0,7413891607.0,2661610887.0,3111694793.0,26852006.0,6319941.0,7356169.0
178,11/3/20,47698350,1269822,554119.0,9492.0,0.0,0.0,0.0,0.0,0.0,0.0
179,11/3/21,248825121,5023810,538266.0,8416.0,6499641167.0,2357068429.0,1690739193.0,26604144.0,6321086.0,8035379.0
180,11/30/20,63397591,1525916,507399.0,8967.0,0.0,0.0,0.0,0.0,0.0,0.0
181,11/30/21,263176445,5217915,623349.0,7989.0,7035368451.0,2396563904.0,1881504533.0,30122110.0,6472269.0,10071626.0
182,11/4/20,48204731,1279987,506381.0,10165.0,0.0,0.0,0.0,0.0,0.0,0.0
183,11/4/21,249348980,5031415,523859.0,7605.0,6627053637.0,2436821067.0,1717353344.0,27335419.0,5979342.0,7458565.0
184,11/5/20,48825683,1288703,620952.0,8716.0,0.0,0.0,0.0,0.0,0.0,0.0
185,11/5/21,249869713,5040026,520733.0,8611.0,5894835722.0,2067898566.0,2502766078.0,21488788.0,4032482.0,5434875.0
186,11/6/20,49445558,1297827,619875.0,9124.0,0.0,0.0,0.0,0.0,0.0,0.0
187,11/6/21,250296663,5046670,426950.0,6644.0,6032105250.0,2101811834.0,1456049623.0,18651715.0,2631924.0,3903250.0
188,11/7/20,50038233,1305523,592675.0,7696.0,0.0,0.0,0.0,0.0,0.0,0.0
189,11/7/21,250646116,5051156,349453.0,4486.0,6600543057.0,2371702101.0,1722855888.0,19004275.0,4576883.0,4873134.0
190,11/8/20,50524297,1311626,486064.0,6103.0,0.0,0.0,0.0,0.0,0.0,0.0
191,11/8/21,251123602,5057822,477486.0,6666.0,6633248560.0,2398280476.0,1696954369.0,24419662.0,5371022.0,8034203.0
192,11/9/20,51028408,1318833,504111.0,7207.0,0.0,0.0,0.0,0.0,0.0,0.0
193,11/9/21,251611927,5066051,488325.0,8229.0,6684328849.0,2447601254.0,1704427177.0,28849854.0,7822532.0,8132242.0
194,12/1/20,64021419,1538675,623828.0,12759.0,0.0,0.0,0.0,0.0,0.0,0.0
195,12/1/21,263889376,5227242,712931.0,9327.0,7176710904.0,2475325777.0,1887152504.0,34793684.0,7515799.0,10852806.0
196,12/10/20,70582850,1640808,1502947.0,12665.0,7.0,7.0,0.0,1.0,1.0,0.0
197,12/10/21,269640656,5299010,688042.0,8126.0,7066904173.0,2165233714.0,2944815517.0,26782983.0,4003030.0,6665050.0
198,12/11/20,71289972,1653873,707122.0,13065.0,13.0,13.0,0.0,4.0,4.0,0.0
199,12/11/21,270139621,5304989,498965.0,5979.0,7160539908.0,2201779643.0,1826445553.0,36504397.0,6448567.0,14014706.0
200,12/12/20,71931421,1664632,641449.0,10759.0,11.0,11.0,0.0,0.0,0.0,0.0
201,12/12/21,270578831,5309529,439210.0,4540.0,7760745418.0,2539213137.0,2137353856.0,20008660.0,3098620.0,4411596.0
202,12/13/20,72465643,1672459,534222.0,7827.0,29001.0,24206.0,5538.0,0.0,0.0,0.0
203,12/13/21,271204780,5316119,625949.0,6590.0,7532128918.0,2354001845.0,2067554229.0,24218266.0,3620478.0,5830108.0
204,12/14/20,73009033,1681631,543390.0,9172.0,33558.0,28604.0,5656.0,4552.0,4393.0,118.0
205,12/14/21,271864165,5323874,659385.0,7755.0,7693905557.0,2583537427.0,2060560639.0,34843804.0,5967063.0,12124269.0
206,12/15/20,73672560,1695407,663527.0,13776.0,1612459.0,105178.0,5915.0,50397.0,48070.0,259.0
207,12/15/21,272609117,5333065,744952.0,9191.0,7752426284.0,2611889576.0,2085745327.0,34008117.0,4874520.0,9610193.0
208,12/16/20,74397764,1709286,725204.0,13879.0,246007.0,233342.0,6380.0,162045.0,156661.0,465.0
209,12/16/21,273346419,5340379,737302.0,7314.0,7508740352.0,2503399058.0,2039608581.0,30965606.0,4056983.0,6962511.0
210,12/17/20,75138906,1722670,741142.0,13384.0,522651.0,502878.0,7119.0,276644.0,269536.0,739.0
211,12/17/21,274078879,5347385,732460.0,7006.0,7139560353.0,2290363958.0,2968351498.0,34521218.0,4950677.0,10055361.0
212,12/18/20,75862828,1735608,723922.0,12938.0,942747.0,914442.0,8314.0,420096.0,411564.0,1195.0
213,12/18/21,274659956,5353451,581077.0,6066.0,7190987683.0,2346939129.0,1800340713.0,31291402.0,4366360.0,8081812.0
214,12/19/20,76482174,1746579,619346.0,10971.0,1125646.0,1093416.0,9364.0,182839.0,178918.0,1046.0
215,12/19/21,275141168,5357774,481212.0,4323.0,7732204054.0,2583167017.0,3299163690.0,20110992.0,2008946.0,3839069.0
216,12/2/20,64668183,1551318,646764.0,12643.0,0.0,0.0,0.0,0.0,0.0,0.0
217,12/2/21,264595812,5237410,706436.0,10168.0,7354012566.0,2647703172.0,2008700796.0,35585585.0,7940100.0,12800733.0
218,12/20/20,77019885,1754701,537711.0,8122.0,1239076.0,1204916.0,10062.0,113416.0,111486.0,698.0
219,12/20/21,275885900,5364720,744732.0,6946.0,7663292881.0,2590166066.0,2120743110.0,34369436.0,3453431.0,12020153.0
220,12/21/20,77572572,1764269,552687.0,9568.0,1653439.0,1612758.0,11541.0,414362.0,407841.0,1478.0
221,12/21/21,276683124,5372453,797224.0,7733.0,7291063321.0,2426668657.0,1950878330.0,35912564.0,5426516.0,10121943.0
222,12/22/20,78238524,1778471,665952.0,14202.0,2203244.0,2154087.0,14395.0,497805.0,489329.0,2853.0
223,12/22/21,277590065,5380698,906941.0,8245.0,7539268142.0,2518915345.0,2040626135.0,30293644.0,3905714.0,5427549.0
224,12/23/20,78931331,1792274,692807.0,13803.0,2836929.0,2775316.0,17300.0,646720.0,634264.0,2905.0
225,12/23/21,278587041,5390005,996976.0,9307.0,7484749221.0,2411589984.0,1751048983.0,32729160.0,3881548.0,8000337.0
226,12/24/20,79619503,1804097,688172.0,11823.0,3131136.0,3064521.0,18387.0,290808.0,285806.0,1087.0
227,12/24/21,279443028,5395890,855987.0,5885.0,7395849643.0,2370572135.0,1855204989.0,27107763.0,3299823.0,6596726.0
228,12/25/20,80108698,1812826,489195.0,8729.0,3187549.0,3120782.0,18488.0,59446.0,59294.0,101.0
229,12/25/21,280136359,5400143,693331.0,4253.0,6853693759.0,2058477654.0,2815812559.0,26332412.0,3673770.0,8063436.0
230,12/26/20,80624059,1820397,515361.0,7571.0,3366681.0,3295976.0,19452.0,179070.0,175132.0,964.0
231,12/26/21,280714991,5403745,578632.0,3602.0,7125939619.0,2223356888.0,1778835639.0,15983868.0,1045409.0,1076608.0
232,12/27/20,81035451,1828147,411392.0,7750.0,3634793.0,3560796.0,20190.0,212962.0,209689.0,716.0
233,12/27/21,281996209,5410470,1281218.0,6725.0,7733863168.0,2545361186.0,2051926464.0,24759904.0,2422427.0,4873930.0
234,12/28/20,81537250,1837757,501799.0,9610.0,4415828.0,4323808.0,24372.0,772281.0,757874.0,4160.0
235,12/28/21,283327262,5417948,1331053.0,7478.0,8031834208.0,3930324387.0,3380029943.0,36715884.0,5207897.0,9663518.0
236,12/29/20,82210894,1852857,673644.0,15100.0,5407852.0,5299050.0,30259.0,993199.0,973523.0,5874.0
237,12/29/21,285051482,5425985,1724220.0,8037.0,7266703030.0,2265623888.0,1846925221.0,36840491.0,5301158.0,10056373.0
238,12/3/20,65360343,1563918,692160.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0
239,12/3/21,265313022,5246006,717210.0,8596.0,6724939960.0,2229207353.0,2800879509.0,29731741.0,5620613.0,8564120.0
240,12/30/20,82947702,1868490,736808.0,15633.0,6576660.0,6448747.0,38029.0,1156644.0,1136833.0,7769.0
241,12/30/21,286992012,5433556,1940530.0,7571.0,7785271023.0,2475798683.0,2059426403.0,26892947.0,3039801.0,4604053.0
242,12/31/20,83775336,1881742,827634.0,13252.0,11764940.0,7095072.0,41241.0,699863.0,689921.0,3212.0
243,12/31/21,288707020,5440149,1715008.0,6593.0,7349135566.0,2289965584.0,1866501537.0,28293495.0,4395195.0,8993904.0
244,12/4/20,66049040,1576378,688697.0,12460.0,1.0,1.0,0.0,0.0,0.0,0.0
245,12/4/21,265826429,5251528,513407.0,5522.0,6769472468.0,2289104923.0,1729350249.0,31889638.0,5654875.0,11499024.0
246,12/5/20,66697974,1586715,648934.0,10337.0,0.0,0.0,0.0,0.0,0.0,0.0
247,12/5/21,266265760,5258871,439331.0,7343.0,7600727160.0,2666561714.0,2050384839.0,20410041.0,3667490.0,4958102.0
248,12/6/20,67234273,1594444,536299.0,7729.0,0.0,0.0,0.0,0.0,0.0,0.0
249,12/6/21,266856993,5265685,591233.0,6814.0,7427854611.0,2552522069.0,1983191243.0,25119288.0,4630909.0,7415927.0
250,12/7/20,67761913,1603158,527640.0,8714.0,2.0,2.0,0.0,0.0,0.0,0.0
251,12/7/21,267554333,5274080,697340.0,8395.0,6946854197.0,2324554133.0,1737630881.0,28629276.0,5643504.0,9363567.0
252,12/8/20,68405171,1615473,643258.0,12315.0,6.0,6.0,0.0,5.0,5.0,0.0
253,12/8/21,268225014,5282025,670681.0,7945.0,7658648390.0,2686283098.0,2072763378.0,28823003.0,5228119.0,9949401.0
254,12/9/20,69079903,1628143,674732.0,12670.0,9.0,9.0,0.0,1.0,1.0,0.0
255,12/9/21,268952614,5290884,727600.0,8859.0,7421930791.0,2574293992.0,2031300344.0,33350902.0,6607730.0,11350146.0
256,2/1/20,12038,259,2111.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2/1/21,103761932,2309396,443175.0,10353.0,82701502.0,62930190.0,13398148.0,3246728.0,1912884.0,959926.0
258,2/1/22,382242987,5691855,3296927.0,14396.0,8835159554.0,2958585291.0,2482659976.0,14797825.0,3438424.0,6359555.0
259,2/10/20,42771,1013,2609.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2/10/21,107737137,2428554,442192.0,14035.0,118839720.0,85440886.0,23824747.0,5344702.0,3350341.0,1604966.0
261,2/10/22,406195094,5792072,2766818.0,11699.0,8594194361.0,2843606785.0,2350249519.0,17819985.0,3196247.0,3741779.0
262,2/11/20,44814,1113,2043.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2/11/21,108180938,2442333,443801.0,13779.0,124886041.0,89350064.0,26098713.0,5377199.0,3376532.0,1693055.0
264,2/11/22,408581768,5804180,2386674.0,12108.0,8456964738.0,2742735709.0,2351147448.0,25252543.0,3739008.0,9189851.0
265,2/12/20,45232,1118,418.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2/12/21,108611331,2455361,430393.0,13028.0,128336929.0,94320033.0,27015055.0,6075731.0,3441638.0,1665165.0
267,2/12/22,410409279,5812904,1827511.0,8724.0,8326260212.0,2673146374.0,2300355361.0,14480770.0,1812288.0,4279087.0
268,2/13/20,60384,1371,15152.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2/13/21,108990335,2465780,379004.0,10419.0,133952499.0,97900261.0,28198587.0,3407249.0,2038299.0,956379.0
270,2/13/22,411860595,5817998,1451316.0,5094.0,9116003554.0,3061403058.0,2644337493.0,14432350.0,1908233.0,4574510.0
271,2/14/20,66912,1523,6528.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2/14/21,109297956,2472429,307621.0,6649.0,128288183.0,92303494.0,29854142.0,1618897.0,1088637.0,469479.0
273,2/14/22,413650710,5828669,1790115.0,10671.0,8897294883.0,2899668622.0,2562270283.0,16074404.0,2851992.0,3392882.0
274,2/15/20,69055,1666,2143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2/15/21,109579147,2479908,281191.0,7479.0,142071531.0,102780109.0,30978301.0,3492493.0,2321623.0,1106605.0
276,2/15/22,415436056,5839250,1785346.0,10581.0,8586150019.0,2809878688.0,2414264582.0,17619910.0,2957980.0,7138218.0
277,2/16/20,71238,1770,2183.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2/16/21,109940395,2491260,361248.0,11352.0,146198455.0,105410590.0,32588189.0,4982811.0,2890225.0,1743219.0
279,2/16/22,417853159,5852327,2417103.0,13077.0,8686315209.0,2866996084.0,2465844750.0,17258516.0,2348827.0,4231931.0
280,2/17/20,73273,1868,2035.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2/17/21,110328769,2503223,388374.0,11963.0,152493905.0,109031990.0,34555588.0,5725428.0,3453717.0,1966788.0
282,2/17/22,419886958,5865039,2033799.0,12712.0,8449804327.0,2626346767.0,2364005044.0,21252030.0,3114758.0,6007715.0
283,2/18/20,75155,2008,1882.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2/18/21,110739273,2515142,410504.0,11919.0,158570978.0,111819384.0,36489965.0,6309153.0,3773517.0,1974503.0
285,2/18/22,421826959,5875618,1940001.0,10579.0,8145777840.0,3861016064.0,3433348869.0,18131332.0,3312295.0,5060895.0
286,2/19/20,75655,2123,500.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2/19/21,111149502,2526834,410229.0,11692.0,157816925.0,113708750.0,37382995.0,5460211.0,2834405.0,2089042.0
288,2/19/22,423379116,5884002,1552157.0,8384.0,8437078575.0,2666830385.0,2237997214.0,17625661.0,4166455.0,6917087.0
289,2/2/20,16787,362,4749.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2/2/21,104229510,2324812,467578.0,15416.0,86260904.0,65153093.0,14423042.0,3692317.0,2224608.0,1156104.0
291,2/2/22,385457717,5704075,3214730.0,12220.0,8855227883.0,2961602584.0,2492762384.0,16914039.0,3716242.0,6534096.0
292,2/20/20,76216,2248,561.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2/20/21,111523136,2535585,373634.0,8751.0,165913539.0,119848972.0,39221650.0,3342978.0,2036047.0,1184959.0
294,2/20/22,424645466,5889289,1266350.0,5287.0,8622032548.0,2700357262.0,2336380461.0,9598322.0,1998535.0,2327452.0
295,2/21/20,76846,2252,630.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2/21/21,111841071,2542103,317935.0,6518.0,164374881.0,116845829.0,40609348.0,1695069.0,1011180.0,665290.0
297,2/21/22,426103008,5896747,1457542.0,7458.0,9022740425.0,2869187424.0,2497808843.0,15308821.0,2442371.0,2827915.0
298,2/22/20,78608,2459,1762.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2/22/21,112136189,2549477,295118.0,7374.0,172319140.0,122995990.0,41813735.0,3716029.0,2176875.0,1492052.0
300,2/22/22,427908881,5906759,1805873.0,10012.0,8439399968.0,2654029553.0,2240836888.0,15762387.0,2877604.0,4599834.0
301,2/23/20,78990,2470,382.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2/23/21,112530743,2561162,394554.0,11685.0,177210670.0,129729491.0,46087636.0,5123167.0,3123070.0,1846904.0
303,2/23/22,429848402,5918464,1939521.0,11705.0,8459944880.0,2607105451.0,2337323491.0,13456418.0,1692913.0,3585016.0
304,2/24/20,79558,2630,568.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2/24/21,112978281,2573694,447538.0,12532.0,187066365.0,132216223.0,47009486.0,6206540.0,3976266.0,2090948.0
306,2/24/22,431603848,5929199,1755446.0,10735.0,8428926197.0,2583043968.0,2317285658.0,15319766.0,1499555.0,4339980.0
307,2/25/20,80413,2710,855.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2/25/21,113431348,2584351,453067.0,10657.0,190454598.0,134384738.0,48554816.0,7171338.0,4474408.0,2543090.0
309,2/25/22,433195671,5938280,1591823.0,9081.0,8208222815.0,3759710915.0,3437162554.0,15296045.0,1826576.0,4669583.0
310,2/26/20,81391,2771,978.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2/26/21,113873319,2595144,441971.0,10793.0,194841248.0,136197930.0,51126592.0,6818124.0,4204053.0,2454828.0
312,2/26/22,434524444,5944672,1328773.0,6392.0,8118546448.0,2434692291.0,2154210157.0,12526814.0,1888486.0,4115390.0
313,2/27/20,82750,2814,1359.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2/27/21,114269041,2603637,395722.0,8493.0,200603805.0,140616712.0,51544605.0,4728761.0,3008090.0,1573002.0
315,2/27/22,435589677,5949087,1065233.0,4415.0,8810760151.0,2698338342.0,2478498029.0,7638401.0,613412.0,1543683.0
316,2/28/20,84149,2873,1399.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2/28/21,114576353,2609901,307312.0,6264.0,257506894.0,142982278.0,54231281.0,2014775.0,1492603.0,474657.0
318,2/28/22,436993161,5956845,1403484.0,7758.0,9031338867.0,2973752470.0,2557307269.0,14215638.0,1464152.0,3132662.0
319,2/29/20,86043,2943,1894.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2/3/20,19887,426,3100.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2/3/21,104756336,2340847,526826.0,16035.0,122685418.0,68487988.0,15972100.0,4723622.0,2980086.0,1402969.0
322,2/3/22,388620717,5715664,3163000.0,11589.0,8625377871.0,2892890322.0,2387891990.0,15663228.0,3707615.0,5855891.0
323,2/4/20,23899,492,4012.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2/4/21,105227444,2353848,471108.0,13001.0,96908872.0,71952755.0,17525390.0,5319010.0,3355465.0,1558148.0
325,2/4/22,391545316,5728922,2924599.0,13258.0,8561159311.0,2787715969.0,2414851309.0,16378843.0,4284060.0,6805770.0
326,2/5/20,27644,564,3745.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2/5/21,105762822,2370986,535378.0,17138.0,99521030.0,73601600.0,18171388.0,4917729.0,3196458.0,1402018.0
328,2/5/22,393770489,5737221,2225173.0,8299.0,7861321050.0,2491130477.0,2104725506.0,12826331.0,3107152.0,5776286.0
329,2/6/20,30806,634,3162.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2/6/21,106196292,2382386,433470.0,11400.0,102908382.0,75885700.0,18958304.0,3139140.0,2130654.0,692126.0
331,2/6/22,395586956,5743076,1816467.0,5855.0,8671907491.0,2924263841.0,2477051279.0,8393561.0,1745786.0,2639907.0
332,2/7/20,34400,719,3594.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2/7/21,106547197,2389684,350905.0,7298.0,106264438.0,78316094.0,20180031.0,1290221.0,808222.0,358193.0
334,2/7/22,398130553,5753776,2543597.0,10700.0,8800405827.0,4173140706.0,3751007963.0,12639919.0,2561750.0,2149324.0
335,2/8/20,37131,806,2731.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2/8/21,106886687,2399088,339490.0,9404.0,107886633.0,78636419.0,20792287.0,3667927.0,2361268.0,1123099.0
337,2/8/22,400972775,5767062,2842222.0,13286.0,8761040577.0,2942085182.0,2439936602.0,22036912.0,4360390.0,8927620.0
338,2/9/20,40162,906,3031.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2/9/21,107294945,2414519,408258.0,15431.0,154069883.0,82198582.0,22612074.0,4404667.0,2714482.0,1407885.0
340,2/9/22,403428276,5780373,2455501.0,13311.0,8926828437.0,3018972760.0,2498370862.0,24559450.0,4167453.0,7401622.0
341,3/1/20,88423,2997,2380.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
342,3/1/21,114882002,2617602,305649.0,7701.0,208652478.0,145101855.0,54855833.0,4836385.0,3293015.0,1457622.0
343,3/1/22,438531492,5964778,1538331.0,7933.0,8614771407.0,2780022975.0,2391569496.0,10732664.0,1102158.0,2076317.0
344,3/10/20,119269,4273,4906.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0
345,3/10/21,118526415,2702806,470665.0,10233.0,280611870.0,195193413.0,75445740.0,8959222.0,5959859.0,2982245.0
346,3/11/20,126969,4618,7700.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0
347,3/11/21,119007292,2713004,480877.0,10198.0,296855470.0,204207017.0,79233061.0,8602041.0,5400312.0,2845441.0
348,3/12/20,133092,4928,6123.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0
349,3/12/21,119497458,2722889,490166.0,9885.0,290846186.0,201005312.0,80147159.0,10015659.0,6356939.0,3398953.0
350,3/13/20,147286,5422,14194.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0
351,3/13/21,119950080,2731291,452622.0,8402.0,298445690.0,207006655.0,82475853.0,7353399.0,4968366.0,2309578.0
352,3/14/20,158407,5844,11121.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0
353,3/14/21,120312796,2737149,362716.0,5858.0,364474780.0,208714385.0,81513142.0,2881965.0,1962147.0,836664.0
354,3/15/20,169833,6495,11426.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0
355,3/15/21,120667801,2744813,355005.0,7664.0,315684781.0,219010794.0,87512701.0,8962823.0,6406160.0,2439494.0
356,3/16/20,184654,7183,14821.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0
357,3/16/21,121138039,2755460,470238.0,10647.0,328889094.0,224848160.0,89783643.0,9521331.0,6274109.0,3065824.0
358,3/17/20,200792,8001,16138.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0
359,3/17/21,121688856,2766059,550817.0,10599.0,342235817.0,236591219.0,96206804.0,10161490.0,6493257.0,3273477.0
360,3/18/20,220477,8923,19685.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0
361,3/18/21,122236260,2776794,547404.0,10735.0,350554053.0,243911395.0,97074711.0,10206879.0,6991936.0,3051392.0
